字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
3393,婪,10 ,"1,974,282 ",,99.70%
3394,嫻,10 ,"1,974,292 ",,99.70%
3395,搔,10 ,"1,974,302 ",,99.70%
3396,黝,10 ,"1,974,312 ",,99.70%
3397,螞,10 ,"1,974,322 ",,99.70%
3398,篤,10 ,"1,974,332 ",,99.70%
3399,邸,10 ,"1,974,342 ",,99.70%
3400,泵,10 ,"1,974,352 ",,99.70%
3401,逞,10 ,"1,974,362 ",,99.70%
3402,骸,10 ,"1,974,372 ",,99.70%
3403,獴,10 ,"1,974,382 ",,99.71%
3404,睪,10 ,"1,974,392 ",,99.71%
3405,侮,10 ,"1,974,402 ",,99.71%
3406,綸,10 ,"1,974,412 ",,99.71%
3407,刁,10 ,"1,974,422 ",,99.71%
3408,媳,10 ,"1,974,432 ",,99.71%
3409,琵,10 ,"1,974,442 ",,99.71%
3410,俾,10 ,"1,974,452 ",,99.71%
3411,撙,9 ,"1,974,461 ",,99.71%
3412,猝,9 ,"1,974,470 ",,99.71%
3413,掐,9 ,"1,974,479 ",,99.71%
3414,葵,9 ,"1,974,488 ",,99.71%
3415,檳,9 ,"1,974,497 ",,99.71%
3416,聶,9 ,"1,974,506 ",,99.71%
3417,翡,9 ,"1,974,515 ",,99.71%
3418,陀,9 ,"1,974,524 ",,99.71%
3419,凜,9 ,"1,974,533 ",,99.71%
3420,哮,9 ,"1,974,542 ",,99.71%
3421,酯,9 ,"1,974,551 ",,99.71%
3422,粘,9 ,"1,974,560 ",,99.71%
3423,漩,9 ,"1,974,569 ",,99.71%
3424,閥,9 ,"1,974,578 ",,99.72%
3425,滌,9 ,"1,974,587 ",,99.72%
3426,腋,9 ,"1,974,596 ",,99.72%
3427,駝,9 ,"1,974,605 ",,99.72%
3428,坂,9 ,"1,974,614 ",,99.72%
3429,餒,9 ,"1,974,623 ",,99.72%
3430,渠,9 ,"1,974,632 ",,99.72%
3431,咎,9 ,"1,974,641 ",,99.72%
3432,亟,9 ,"1,974,650 ",,99.72%
3433,粵,9 ,"1,974,659 ",,99.72%
3434,汲,9 ,"1,974,668 ",,99.72%
3435,慷,9 ,"1,974,677 ",,99.72%
3436,咱,9 ,"1,974,686 ",,99.72%
3437,驢,9 ,"1,974,695 ",,99.72%
3438,巫,9 ,"1,974,704 ",,99.72%
3439,盔,9 ,"1,974,713 ",,99.72%
3440,穹,9 ,"1,974,722 ",,99.72%
3441,卒,9 ,"1,974,731 ",,99.72%
3442,廝,9 ,"1,974,740 ",,99.72%
3443,晒,9 ,"1,974,749 ",,99.72%
3444,謗,9 ,"1,974,758 ",,99.72%
3445,徘,9 ,"1,974,767 ",,99.72%
3446,靦,9 ,"1,974,776 ",,99.73%
3447,穌,9 ,"1,974,785 ",,99.73%
3448,厄,9 ,"1,974,794 ",,99.73%
3449,瀕,9 ,"1,974,803 ",,99.73%
3450,茜,9 ,"1,974,812 ",,99.73%
3451,姪,9 ,"1,974,821 ",,99.73%
3452,孰,9 ,"1,974,830 ",,99.73%
3453,滄,9 ,"1,974,839 ",,99.73%
3454,呻,9 ,"1,974,848 ",,99.73%
3455,卜,9 ,"1,974,857 ",,99.73%
3456,侍,9 ,"1,974,866 ",,99.73%
3457,崁,9 ,"1,974,875 ",,99.73%
3458,駭,9 ,"1,974,884 ",,99.73%
3459,祂,9 ,"1,974,893 ",,99.73%
3460,掰,9 ,"1,974,902 ",,99.73%
3461,琥,9 ,"1,974,911 ",,99.73%
3462,咕,9 ,"1,974,920 ",,99.73%
3463,腱,9 ,"1,974,929 ",,99.73%
3464,鐙,9 ,"1,974,938 ",,99.73%
3465,鋰,9 ,"1,974,947 ",,99.73%
3466,祀,9 ,"1,974,956 ",,99.73%
3467,栩,9 ,"1,974,965 ",,99.73%
3468,蔚,9 ,"1,974,974 ",,99.74%
3469,壟,9 ,"1,974,983 ",,99.74%
3470,丼,9 ,"1,974,992 ",,99.74%
3471,鮪,9 ,"1,975,001 ",,99.74%
3472,褓,9 ,"1,975,010 ",,99.74%
3473,垣,9 ,"1,975,019 ",,99.74%
3474,妊,9 ,"1,975,028 ",,99.74%
3475,娠,9 ,"1,975,037 ",,99.74%
3476,蕁,9 ,"1,975,046 ",,99.74%
3477,鼬,9 ,"1,975,055 ",,99.74%
3478,獾,9 ,"1,975,064 ",,99.74%
3479,撓,8 ,"1,975,072 ",,99.74%
3480,慚,8 ,"1,975,080 ",,99.74%
3481,氟,8 ,"1,975,088 ",,99.74%
3482,萵,8 ,"1,975,096 ",,99.74%
3483,苣,8 ,"1,975,104 ",,99.74%
3484,欖,8 ,"1,975,112 ",,99.74%
3485,梆,8 ,"1,975,120 ",,99.74%
3486,擷,8 ,"1,975,128 ",,99.74%
3487,淫,8 ,"1,975,136 ",,99.74%
3488,燻,8 ,"1,975,144 ",,99.74%
3489,坍,8 ,"1,975,152 ",,99.74%
3490,噌,8 ,"1,975,160 ",,99.74%
3491,摻,8 ,"1,975,168 ",,99.74%
3492,恃,8 ,"1,975,176 ",,99.75%
3493,刨,8 ,"1,975,184 ",,99.75%
3494,斂,8 ,"1,975,192 ",,99.75%
3495,梢,8 ,"1,975,200 ",,99.75%
3496,儼,8 ,"1,975,208 ",,99.75%
3497,憋,8 ,"1,975,216 ",,99.75%
3498,曰,8 ,"1,975,224 ",,99.75%
3499,薏,8 ,"1,975,232 ",,99.75%
3500,噠,8 ,"1,975,240 ",,99.75%
3501,徙,8 ,"1,975,248 ",,99.75%
3502,茹,8 ,"1,975,256 ",,99.75%
3503,涅,8 ,"1,975,264 ",,99.75%
3504,誡,8 ,"1,975,272 ",,99.75%
3505,柬,8 ,"1,975,280 ",,99.75%
3506,歎,8 ,"1,975,288 ",,99.75%
3507,袁,8 ,"1,975,296 ",,99.75%
3508,藹,8 ,"1,975,304 ",,99.75%
3509,恕,8 ,"1,975,312 ",,99.75%
3510,惕,8 ,"1,975,320 ",,99.75%
3511,氾,8 ,"1,975,328 ",,99.75%
3512,疚,8 ,"1,975,336 ",,99.75%
3513,樊,8 ,"1,975,344 ",,99.75%
3514,祉,8 ,"1,975,352 ",,99.75%
3515,佰,8 ,"1,975,360 ",,99.75%
3516,瞥,8 ,"1,975,368 ",,99.76%
3517,愣,8 ,"1,975,376 ",,99.76%
3518,僕,8 ,"1,975,384 ",,99.76%
3519,雛,8 ,"1,975,392 ",,99.76%
3520,徊,8 ,"1,975,400 ",,99.76%
3521,穗,8 ,"1,975,408 ",,99.76%
3522,錘,8 ,"1,975,416 ",,99.76%
3523,腆,8 ,"1,975,424 ",,99.76%
3524,嘶,8 ,"1,975,432 ",,99.76%
3525,臼,8 ,"1,975,440 ",,99.76%
3526,稟,8 ,"1,975,448 ",,99.76%
3527,棍,8 ,"1,975,456 ",,99.76%
3528,兜,8 ,"1,975,464 ",,99.76%
3529,唬,8 ,"1,975,472 ",,99.76%
3530,摟,8 ,"1,975,480 ",,99.76%
3531,眩,8 ,"1,975,488 ",,99.76%
3532,噬,8 ,"1,975,496 ",,99.76%
3533,涕,8 ,"1,975,504 ",,99.76%
3534,鲯,8 ,"1,975,512 ",,99.76%
3535,鰍,8 ,"1,975,520 ",,99.76%
3536,霄,8 ,"1,975,528 ",,99.76%
3537,諄,8 ,"1,975,536 ",,99.76%
3538,迥,8 ,"1,975,544 ",,99.76%
3539,袂,8 ,"1,975,552 ",,99.76%
3540,悖,8 ,"1,975,560 ",,99.76%
3541,簇,8 ,"1,975,568 ",,99.77%
3542,浬,8 ,"1,975,576 ",,99.77%
3543,鞍,8 ,"1,975,584 ",,99.77%
3544,粿,8 ,"1,975,592 ",,99.77%
3545,皓,8 ,"1,975,600 ",,99.77%
3546,茸,8 ,"1,975,608 ",,99.77%
3547,禹,8 ,"1,975,616 ",,99.77%
3548,璟,8 ,"1,975,624 ",,99.77%
3549,闈,8 ,"1,975,632 ",,99.77%
3550,潺,8 ,"1,975,640 ",,99.77%
3551,晟,8 ,"1,975,648 ",,99.77%
3552,菩,8 ,"1,975,656 ",,99.77%
3553,渥,8 ,"1,975,664 ",,99.77%
3554,恣,8 ,"1,975,672 ",,99.77%
3555,欸,8 ,"1,975,680 ",,99.77%
3556,囧,8 ,"1,975,688 ",,99.77%
3557,弔,8 ,"1,975,696 ",,99.77%
3558,妞,8 ,"1,975,704 ",,99.77%
3559,卹,8 ,"1,975,712 ",,99.77%
3560,驒,8 ,"1,975,720 ",,99.77%
3561,誣,8 ,"1,975,728 ",,99.77%
3562,箇,7 ,"1,975,735 ",,99.77%
3563,褶,7 ,"1,975,742 ",,99.77%
3564,囂,7 ,"1,975,749 ",,99.77%
3565,袱,7 ,"1,975,756 ",,99.77%
3566,蕎,7 ,"1,975,763 ",,99.78%
3567,磺,7 ,"1,975,770 ",,99.78%
3568,暸,7 ,"1,975,777 ",,99.78%
3569,廓,7 ,"1,975,784 ",,99.78%
3570,簸,7 ,"1,975,791 ",,99.78%
3571,閔,7 ,"1,975,798 ",,99.78%
3572,櫚,7 ,"1,975,805 ",,99.78%
3573,杞,7 ,"1,975,812 ",,99.78%
3574,菱,7 ,"1,975,819 ",,99.78%
3575,蕊,7 ,"1,975,826 ",,99.78%
3576,閘,7 ,"1,975,833 ",,99.78%
3577,櫺,7 ,"1,975,840 ",,99.78%
3578,飪,7 ,"1,975,847 ",,99.78%
3579,勺,7 ,"1,975,854 ",,99.78%
3580,囤,7 ,"1,975,861 ",,99.78%
3581,叨,7 ,"1,975,868 ",,99.78%
3582,痊,7 ,"1,975,875 ",,99.78%
3583,瘍,7 ,"1,975,882 ",,99.78%
3584,豁,7 ,"1,975,889 ",,99.78%
3585,戎,7 ,"1,975,896 ",,99.78%
3586,吩,7 ,"1,975,903 ",,99.78%
3587,臃,7 ,"1,975,910 ",,99.78%
3588,莽,7 ,"1,975,917 ",,99.78%
3589,鐳,7 ,"1,975,924 ",,99.78%
3590,柢,7 ,"1,975,931 ",,99.78%
3591,悸,7 ,"1,975,938 ",,99.78%
3592,諳,7 ,"1,975,945 ",,99.78%
3593,蔑,7 ,"1,975,952 ",,99.78%
3594,緝,7 ,"1,975,959 ",,99.78%
3595,孽,7 ,"1,975,966 ",,99.79%
3596,曹,7 ,"1,975,973 ",,99.79%
3597,緋,7 ,"1,975,980 ",,99.79%
3598,霹,7 ,"1,975,987 ",,99.79%
3599,靂,7 ,"1,975,994 ",,99.79%
3600,捅,7 ,"1,976,001 ",,99.79%
3601,淆,7 ,"1,976,008 ",,99.79%
3602,仝,7 ,"1,976,015 ",,99.79%
3603,慄,7 ,"1,976,022 ",,99.79%
3604,縷,7 ,"1,976,029 ",,99.79%
3605,篷,7 ,"1,976,036 ",,99.79%
3606,遛,7 ,"1,976,043 ",,99.79%
3607,鴿,7 ,"1,976,050 ",,99.79%
3608,嘈,7 ,"1,976,057 ",,99.79%
3609,蛻,7 ,"1,976,064 ",,99.79%
3610,婭,7 ,"1,976,071 ",,99.79%
3611,隕,7 ,"1,976,078 ",,99.79%
3612,鎊,7 ,"1,976,085 ",,99.79%
3613,窠,7 ,"1,976,092 ",,99.79%
3614,擄,7 ,"1,976,099 ",,99.79%
3615,耽,7 ,"1,976,106 ",,99.79%
3616,忱,7 ,"1,976,113 ",,99.79%
3617,汐,7 ,"1,976,120 ",,99.79%
3618,顎,7 ,"1,976,127 ",,99.79%
3619,咆,7 ,"1,976,134 ",,99.79%
3620,屎,7 ,"1,976,141 ",,99.79%
3621,撩,7 ,"1,976,148 ",,99.79%
3622,槌,7 ,"1,976,155 ",,99.79%
3623,貯,7 ,"1,976,162 ",,99.80%
3624,繡,7 ,"1,976,169 ",,99.80%
3625,峒,7 ,"1,976,176 ",,99.80%
3626,譏,7 ,"1,976,183 ",,99.80%
3627,伽,7 ,"1,976,190 ",,99.80%
3628,嗦,7 ,"1,976,197 ",,99.80%
3629,奄,7 ,"1,976,204 ",,99.80%
3630,燴,7 ,"1,976,211 ",,99.80%
3631,芎,7 ,"1,976,218 ",,99.80%
3632,髖,7 ,"1,976,225 ",,99.80%
3633,顳,7 ,"1,976,232 ",,99.80%
3634,肽,7 ,"1,976,239 ",,99.80%
3635,冪,7 ,"1,976,246 ",,99.80%
3636,鸚,7 ,"1,976,253 ",,99.80%
3637,裴,7 ,"1,976,260 ",,99.80%
3638,氓,7 ,"1,976,267 ",,99.80%
3639,巒,7 ,"1,976,274 ",,99.80%
3640,拮,7 ,"1,976,281 ",,99.80%
3641,哉,7 ,"1,976,288 ",,99.80%
3642,霾,7 ,"1,976,295 ",,99.80%
3643,抒,7 ,"1,976,302 ",,99.80%
3644,荐,7 ,"1,976,309 ",,99.80%
3645,咻,7 ,"1,976,316 ",,99.80%
3646,絢,7 ,"1,976,323 ",,99.80%
3647,汝,7 ,"1,976,330 ",,99.80%
3648,滸,7 ,"1,976,337 ",,99.80%
3649,泓,7 ,"1,976,344 ",,99.80%
3650,醮,7 ,"1,976,351 ",,99.80%
3651,禧,7 ,"1,976,358 ",,99.81%
3652,噶,7 ,"1,976,365 ",,99.81%
3653,遽,7 ,"1,976,372 ",,99.81%
3654,淤,7 ,"1,976,379 ",,99.81%
3655,遐,7 ,"1,976,386 ",,99.81%
3656,惚,7 ,"1,976,393 ",,99.81%
3657,乞,7 ,"1,976,400 ",,99.81%
3658,璦,7 ,"1,976,407 ",,99.81%
3659,蕪,7 ,"1,976,414 ",,99.81%
3660,宸,7 ,"1,976,421 ",,99.81%
3661,涮,7 ,"1,976,428 ",,99.81%
3662,爰,7 ,"1,976,435 ",,99.81%
3663,梧,6 ,"1,976,441 ",,99.81%
3664,暱,6 ,"1,976,447 ",,99.81%
3665,漱,6 ,"1,976,453 ",,99.81%
3666,韭,6 ,"1,976,459 ",,99.81%
3667,橄,6 ,"1,976,465 ",,99.81%
3668,汆,6 ,"1,976,471 ",,99.81%
3669,鰓,6 ,"1,976,477 ",,99.81%
3670,厘,6 ,"1,976,483 ",,99.81%
3671,雋,6 ,"1,976,489 ",,99.81%
3672,愜,6 ,"1,976,495 ",,99.81%
3673,几,6 ,"1,976,501 ",,99.81%
3674,蚯,6 ,"1,976,507 ",,99.81%
3675,蚓,6 ,"1,976,513 ",,99.81%
3676,烷,6 ,"1,976,519 ",,99.81%
3677,鎳,6 ,"1,976,525 ",,99.81%
3678,枸,6 ,"1,976,531 ",,99.81%
3679,拂,6 ,"1,976,537 ",,99.81%
3680,簧,6 ,"1,976,543 ",,99.81%
3681,盞,6 ,"1,976,549 ",,99.81%
3682,帷,6 ,"1,976,555 ",,99.82%
3683,侖,6 ,"1,976,561 ",,99.82%
3684,蒲,6 ,"1,976,567 ",,99.82%
3685,蜷,6 ,"1,976,573 ",,99.82%
3686,蹣,6 ,"1,976,579 ",,99.82%
3687,摳,6 ,"1,976,585 ",,99.82%
3688,繹,6 ,"1,976,591 ",,99.82%
3689,刃,6 ,"1,976,597 ",,99.82%
3690,鑒,6 ,"1,976,603 ",,99.82%
3691,赦,6 ,"1,976,609 ",,99.82%
3692,紊,6 ,"1,976,615 ",,99.82%
3693,嘮,6 ,"1,976,621 ",,99.82%
3694,坷,6 ,"1,976,627 ",,99.82%
3695,鴕,6 ,"1,976,633 ",,99.82%
3696,鶩,6 ,"1,976,639 ",,99.82%
3697,苡,6 ,"1,976,645 ",,99.82%
3698,憔,6 ,"1,976,651 ",,99.82%
3699,悴,6 ,"1,976,657 ",,99.82%
3700,扒,6 ,"1,976,663 ",,99.82%
3701,茗,6 ,"1,976,669 ",,99.82%
3702,隅,6 ,"1,976,675 ",,99.82%
3703,瀝,6 ,"1,976,681 ",,99.82%
3704,礫,6 ,"1,976,687 ",,99.82%
3705,壕,6 ,"1,976,693 ",,99.82%
3706,渲,6 ,"1,976,699 ",,99.82%
3707,僧,6 ,"1,976,705 ",,99.82%
3708,巔,6 ,"1,976,711 ",,99.82%
3709,棺,6 ,"1,976,717 ",,99.82%
3710,佼,6 ,"1,976,723 ",,99.82%
3711,舷,6 ,"1,976,729 ",,99.82%
3712,矣,6 ,"1,976,735 ",,99.82%
3713,俞,6 ,"1,976,741 ",,99.82%
3714,漾,6 ,"1,976,747 ",,99.82%
3715,冗,6 ,"1,976,753 ",,99.83%
3716,迂,6 ,"1,976,759 ",,99.83%
3717,狡,6 ,"1,976,765 ",,99.83%
3718,摯,6 ,"1,976,771 ",,99.83%
3719,盥,6 ,"1,976,777 ",,99.83%
3720,鐲,6 ,"1,976,783 ",,99.83%
3721,躡,6 ,"1,976,789 ",,99.83%
3722,珀,6 ,"1,976,795 ",,99.83%
3723,暮,6 ,"1,976,801 ",,99.83%
3724,襟,6 ,"1,976,807 ",,99.83%
3725,臆,6 ,"1,976,813 ",,99.83%
3726,拎,6 ,"1,976,819 ",,99.83%
3727,拷,6 ,"1,976,825 ",,99.83%
3728,縝,6 ,"1,976,831 ",,99.83%
3729,僻,6 ,"1,976,837 ",,99.83%
3730,叼,6 ,"1,976,843 ",,99.83%
3731,朧,6 ,"1,976,849 ",,99.83%
3732,墳,6 ,"1,976,855 ",,99.83%
3733,癖,6 ,"1,976,861 ",,99.83%
3734,譁,6 ,"1,976,867 ",,99.83%
3735,釜,6 ,"1,976,873 ",,99.83%
3736,忿,6 ,"1,976,879 ",,99.83%
3737,着,6 ,"1,976,885 ",,99.83%
3738,憫,6 ,"1,976,891 ",,99.83%
3739,鰭,6 ,"1,976,897 ",,99.83%
3740,嗓,6 ,"1,976,903 ",,99.83%
3741,釦,6 ,"1,976,909 ",,99.83%
3742,寰,6 ,"1,976,915 ",,99.83%
3743,瞳,6 ,"1,976,921 ",,99.83%
3744,釷,6 ,"1,976,927 ",,99.83%
3745,惋,6 ,"1,976,933 ",,99.83%
3746,鵡,6 ,"1,976,939 ",,99.83%
3747,祿,6 ,"1,976,945 ",,99.83%
3748,榛,6 ,"1,976,951 ",,99.84%
3749,紳,6 ,"1,976,957 ",,99.84%
3750,暉,6 ,"1,976,963 ",,99.84%
3751,覷,6 ,"1,976,969 ",,99.84%
3752,烊,6 ,"1,976,975 ",,99.84%
3753,瀚,6 ,"1,976,981 ",,99.84%
3754,膿,6 ,"1,976,987 ",,99.84%
3755,灝,6 ,"1,976,993 ",,99.84%
3756,猷,6 ,"1,976,999 ",,99.84%
3757,鱷,6 ,"1,977,005 ",,99.84%
3758,璿,6 ,"1,977,011 ",,99.84%
3759,莞,6 ,"1,977,017 ",,99.84%
3760,祟,6 ,"1,977,023 ",,99.84%
3761,剋,6 ,"1,977,029 ",,99.84%
3762,摹,6 ,"1,977,035 ",,99.84%
3763,炳,6 ,"1,977,041 ",,99.84%
3764,筊,6 ,"1,977,047 ",,99.84%
3765,貳,6 ,"1,977,053 ",,99.84%
3766,雹,6 ,"1,977,059 ",,99.84%
3767,軋,6 ,"1,977,065 ",,99.84%
3768,歆,6 ,"1,977,071 ",,99.84%
3769,鏟,6 ,"1,977,077 ",,99.84%
3770,糬,6 ,"1,977,083 ",,99.84%
3771,杵,6 ,"1,977,089 ",,99.84%
3772,耘,6 ,"1,977,095 ",,99.84%
3773,駿,6 ,"1,977,101 ",,99.84%
3774,嗡,6 ,"1,977,107 ",,99.84%
3775,闇,6 ,"1,977,113 ",,99.84%
3776,櫸,5 ,"1,977,118 ",,99.84%
3777,褒,5 ,"1,977,123 ",,99.84%
3778,癥,5 ,"1,977,128 ",,99.84%
3779,屹,5 ,"1,977,133 ",,99.84%
3780,鯛,5 ,"1,977,138 ",,99.84%
3781,嗑,5 ,"1,977,143 ",,99.84%
3782,晾,5 ,"1,977,148 ",,99.84%
3783,繕,5 ,"1,977,153 ",,99.85%
3784,砧,5 ,"1,977,158 ",,99.85%
3785,碾,5 ,"1,977,163 ",,99.85%
3786,嘰,5 ,"1,977,168 ",,99.85%
3787,畸,5 ,"1,977,173 ",,99.85%
3788,罔,5 ,"1,977,178 ",,99.85%
3789,峇,5 ,"1,977,183 ",,99.85%
3790,檀,5 ,"1,977,188 ",,99.85%
3791,鏝,5 ,"1,977,193 ",,99.85%
3792,詬,5 ,"1,977,198 ",,99.85%
3793,墁,5 ,"1,977,203 ",,99.85%
3794,鎢,5 ,"1,977,208 ",,99.85%
3795,贅,5 ,"1,977,213 ",,99.85%
3796,齦,5 ,"1,977,218 ",,99.85%
3797,氰,5 ,"1,977,223 ",,99.85%
3798,詫,5 ,"1,977,228 ",,99.85%
3799,窪,5 ,"1,977,233 ",,99.85%
3800,雁,5 ,"1,977,238 ",,99.85%
3801,篡,5 ,"1,977,243 ",,99.85%
3802,霆,5 ,"1,977,248 ",,99.85%
3803,鎔,5 ,"1,977,253 ",,99.85%
3804,恒,5 ,"1,977,258 ",,99.85%
3805,贓,5 ,"1,977,263 ",,99.85%
3806,賃,5 ,"1,977,268 ",,99.85%
3807,瀆,5 ,"1,977,273 ",,99.85%
3808,睦,5 ,"1,977,278 ",,99.85%
3809,僥,5 ,"1,977,283 ",,99.85%
3810,邃,5 ,"1,977,288 ",,99.85%
3811,轆,5 ,"1,977,293 ",,99.85%
3812,諭,5 ,"1,977,298 ",,99.85%
3813,睽,5 ,"1,977,303 ",,99.85%
3814,盅,5 ,"1,977,308 ",,99.85%
3815,踱,5 ,"1,977,313 ",,99.85%
3816,啜,5 ,"1,977,318 ",,99.85%
3817,髦,5 ,"1,977,323 ",,99.85%
3818,絃,5 ,"1,977,328 ",,99.85%
3819,膊,5 ,"1,977,333 ",,99.85%
3820,哼,5 ,"1,977,338 ",,99.85%
3821,薈,5 ,"1,977,343 ",,99.85%
3822,叩,5 ,"1,977,348 ",,99.86%
3823,嚎,5 ,"1,977,353 ",,99.86%
3824,諦,5 ,"1,977,358 ",,99.86%
3825,猿,5 ,"1,977,363 ",,99.86%
3826,佬,5 ,"1,977,368 ",,99.86%
3827,僱,5 ,"1,977,373 ",,99.86%
3828,蜻,5 ,"1,977,378 ",,99.86%
3829,蜓,5 ,"1,977,383 ",,99.86%
3830,驥,5 ,"1,977,388 ",,99.86%
3831,朦,5 ,"1,977,393 ",,99.86%
3832,鏢,5 ,"1,977,398 ",,99.86%
3833,擒,5 ,"1,977,403 ",,99.86%
3834,跚,5 ,"1,977,408 ",,99.86%
3835,涓,5 ,"1,977,413 ",,99.86%
3836,脯,5 ,"1,977,418 ",,99.86%
3837,漯,5 ,"1,977,423 ",,99.86%
3838,涎,5 ,"1,977,428 ",,99.86%
3839,牴,5 ,"1,977,433 ",,99.86%
3840,啖,5 ,"1,977,438 ",,99.86%
3841,榭,5 ,"1,977,443 ",,99.86%
3842,哆,5 ,"1,977,448 ",,99.86%
3843,舵,5 ,"1,977,453 ",,99.86%
3844,疔,5 ,"1,977,458 ",,99.86%
3845,茉,5 ,"1,977,463 ",,99.86%
3846,疙,5 ,"1,977,468 ",,99.86%
3847,瘩,5 ,"1,977,473 ",,99.86%
3848,瞼,5 ,"1,977,478 ",,99.86%
3849,唾,5 ,"1,977,483 ",,99.86%
3850,竇,5 ,"1,977,488 ",,99.86%
3851,釹,5 ,"1,977,493 ",,99.86%
3852,砷,5 ,"1,977,498 ",,99.86%
3853,鋂,5 ,"1,977,503 ",,99.86%
3854,駡,5 ,"1,977,508 ",,99.86%
3855,翊,5 ,"1,977,513 ",,99.86%
3856,据,5 ,"1,977,518 ",,99.86%
3857,麒,5 ,"1,977,523 ",,99.86%
3858,宥,5 ,"1,977,528 ",,99.86%
3859,儷,5 ,"1,977,533 ",,99.86%
3860,娥,5 ,"1,977,538 ",,99.86%
3861,焗,5 ,"1,977,543 ",,99.86%
3862,皚,5 ,"1,977,548 ",,99.87%
3863,裘,5 ,"1,977,553 ",,99.87%
3864,礡,5 ,"1,977,558 ",,99.87%
3865,稔,5 ,"1,977,563 ",,99.87%
3866,汛,5 ,"1,977,568 ",,99.87%
3867,詡,5 ,"1,977,573 ",,99.87%
3868,忻,5 ,"1,977,578 ",,99.87%
3869,鶚,5 ,"1,977,583 ",,99.87%
3870,聾,5 ,"1,977,588 ",,99.87%
3871,殲,5 ,"1,977,593 ",,99.87%
3872,寅,5 ,"1,977,598 ",,99.87%
3873,丐,5 ,"1,977,603 ",,99.87%
3874,妍,5 ,"1,977,608 ",,99.87%
3875,么,5 ,"1,977,613 ",,99.87%
3876,漳,5 ,"1,977,618 ",,99.87%
3877,庵,5 ,"1,977,623 ",,99.87%
3878,寥,5 ,"1,977,628 ",,99.87%
3879,廬,5 ,"1,977,633 ",,99.87%
3880,颮,5 ,"1,977,638 ",,99.87%
3881,誨,5 ,"1,977,643 ",,99.87%
3882,絹,5 ,"1,977,648 ",,99.87%
3883,湃,5 ,"1,977,653 ",,99.87%
3884,渙,5 ,"1,977,658 ",,99.87%
3885,樵,5 ,"1,977,663 ",,99.87%
3886,桔,5 ,"1,977,668 ",,99.87%
3887,虱,5 ,"1,977,673 ",,99.87%
3888,冏,5 ,"1,977,678 ",,99.87%
3889,蜊,5 ,"1,977,683 ",,99.87%
3890,黔,5 ,"1,977,688 ",,99.87%
3891,啾,5 ,"1,977,693 ",,99.87%
3892,慵,5 ,"1,977,698 ",,99.87%
3893,沂,5 ,"1,977,703 ",,99.87%
3894,姥,5 ,"1,977,708 ",,99.87%
3895,鬨,4 ,"1,977,712 ",,99.87%
3896,剽,4 ,"1,977,716 ",,99.87%
3897,懦,4 ,"1,977,720 ",,99.87%
3898,麩,4 ,"1,977,724 ",,99.87%
3899,薰,4 ,"1,977,728 ",,99.87%
3900,榔,4 ,"1,977,732 ",,99.87%
3901,釆,4 ,"1,977,736 ",,99.87%
3902,筑,4 ,"1,977,740 ",,99.87%
3903,噱,4 ,"1,977,744 ",,99.88%
3904,擰,4 ,"1,977,748 ",,99.88%
3905,藺,4 ,"1,977,752 ",,99.88%
3906,魘,4 ,"1,977,756 ",,99.88%
3907,羔,4 ,"1,977,760 ",,99.88%
3908,鑣,4 ,"1,977,764 ",,99.88%
3909,蹊,4 ,"1,977,768 ",,99.88%
3910,雍,4 ,"1,977,772 ",,99.88%
3911,冽,4 ,"1,977,776 ",,99.88%
3912,璀,4 ,"1,977,780 ",,99.88%
3913,璨,4 ,"1,977,784 ",,99.88%
3914,珪,4 ,"1,977,788 ",,99.88%
3915,鉸,4 ,"1,977,792 ",,99.88%
3916,瘀,4 ,"1,977,796 ",,99.88%
3917,誅,4 ,"1,977,800 ",,99.88%
3918,熹,4 ,"1,977,804 ",,99.88%
3919,婁,4 ,"1,977,808 ",,99.88%
3920,嶇,4 ,"1,977,812 ",,99.88%
3921,吭,4 ,"1,977,816 ",,99.88%
3922,謐,4 ,"1,977,820 ",,99.88%
3923,燼,4 ,"1,977,824 ",,99.88%
3924,陝,4 ,"1,977,828 ",,99.88%
3925,韜,4 ,"1,977,832 ",,99.88%
3926,訌,4 ,"1,977,836 ",,99.88%
3927,荼,4 ,"1,977,840 ",,99.88%
3928,痰,4 ,"1,977,844 ",,99.88%
3929,盂,4 ,"1,977,848 ",,99.88%
3930,汕,4 ,"1,977,852 ",,99.88%
3931,彤,4 ,"1,977,856 ",,99.88%
3932,瞠,4 ,"1,977,860 ",,99.88%
3933,冀,4 ,"1,977,864 ",,99.88%
3934,厥,4 ,"1,977,868 ",,99.88%
3935,閻,4 ,"1,977,872 ",,99.88%
3936,粱,4 ,"1,977,876 ",,99.88%
3937,馭,4 ,"1,977,880 ",,99.88%
3938,攘,4 ,"1,977,884 ",,99.88%
3939,唄,4 ,"1,977,888 ",,99.88%
3940,岔,4 ,"1,977,892 ",,99.88%
3941,嫖,4 ,"1,977,896 ",,99.88%
3942,唆,4 ,"1,977,900 ",,99.88%
3943,帑,4 ,"1,977,904 ",,99.88%
3944,闕,4 ,"1,977,908 ",,99.88%
3945,馼,4 ,"1,977,912 ",,99.88%
3946,漣,4 ,"1,977,916 ",,99.88%
3947,漪,4 ,"1,977,920 ",,99.88%
