字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
1701,瓦,109 ,"1,930,387 ",,96.26%
1702,籌,109 ,"1,930,496 ",,96.27%
1703,疫,109 ,"1,930,605 ",,96.27%
1704,臂,109 ,"1,930,714 ",,96.28%
1705,鹹,109 ,"1,930,823 ",,96.28%
1706,屍,109 ,"1,930,932 ",,96.29%
1707,仲,108 ,"1,931,040 ",,96.30%
1708,涵,108 ,"1,931,148 ",,96.30%
1709,准,108 ,"1,931,256 ",,96.31%
1710,璃,108 ,"1,931,364 ",,96.31%
1711,撫,108 ,"1,931,472 ",,96.32%
1712,郎,108 ,"1,931,580 ",,96.32%
1713,膩,107 ,"1,931,687 ",,96.33%
1714,暑,107 ,"1,931,794 ",,96.33%
1715,壇,107 ,"1,931,901 ",,96.34%
1716,寄,106 ,"1,932,007 ",,96.34%
1717,燃,106 ,"1,932,113 ",,96.35%
1718,駛,106 ,"1,932,219 ",,96.35%
1719,曉,106 ,"1,932,325 ",,96.36%
1720,厭,106 ,"1,932,431 ",,96.36%
1721,鳳,106 ,"1,932,537 ",,96.37%
1722,壘,106 ,"1,932,643 ",,96.38%
1723,濕,105 ,"1,932,748 ",,96.38%
1724,汗,105 ,"1,932,853 ",,96.39%
1725,紋,105 ,"1,932,958 ",,96.39%
1726,疲,104 ,"1,933,062 ",,96.40%
1727,朵,104 ,"1,933,166 ",,96.40%
1728,膽,104 ,"1,933,270 ",,96.41%
1729,疼,104 ,"1,933,374 ",,96.41%
1730,贊,104 ,"1,933,478 ",,96.42%
1731,薩,104 ,"1,933,582 ",,96.42%
1732,鑑,104 ,"1,933,686 ",,96.43%
1733,龐,103 ,"1,933,789 ",,96.43%
1734,旋,103 ,"1,933,892 ",,96.44%
1735,誘,103 ,"1,933,995 ",,96.44%
1736,琴,103 ,"1,934,098 ",,96.45%
1737,罷,103 ,"1,934,201 ",,96.45%
1738,褲,103 ,"1,934,304 ",,96.46%
1739,戀,103 ,"1,934,407 ",,96.46%
1740,獅,103 ,"1,934,510 ",,96.47%
1741,玲,103 ,"1,934,613 ",,96.47%
1742,漏,102 ,"1,934,715 ",,96.48%
1743,拚,102 ,"1,934,817 ",,96.48%
1744,淚,102 ,"1,934,919 ",,96.49%
1745,翼,101 ,"1,935,020 ",,96.49%
1746,粗,101 ,"1,935,121 ",,96.50%
1747,廷,101 ,"1,935,222 ",,96.50%
1748,珠,101 ,"1,935,323 ",,96.51%
1749,癮,101 ,"1,935,424 ",,96.51%
1750,番,101 ,"1,935,525 ",,96.52%
1751,汙,101 ,"1,935,626 ",,96.52%
1752,賄,101 ,"1,935,727 ",,96.53%
1753,懲,101 ,"1,935,828 ",,96.53%
1754,凝,100 ,"1,935,928 ",,96.54%
1755,涯,100 ,"1,936,028 ",,96.54%
1756,菸,100 ,"1,936,128 ",,96.55%
1757,頗,100 ,"1,936,228 ",,96.55%
1758,膠,100 ,"1,936,328 ",,96.56%
1759,俄,100 ,"1,936,428 ",,96.56%
1760,粒,100 ,"1,936,528 ",,96.57%
1761,昇,100 ,"1,936,628 ",,96.57%
1762,彭,99 ,"1,936,727 ",,96.58%
1763,逆,99 ,"1,936,826 ",,96.58%
1764,蹤,99 ,"1,936,925 ",,96.59%
1765,襲,99 ,"1,937,024 ",,96.59%
1766,銅,99 ,"1,937,123 ",,96.60%
1767,暢,98 ,"1,937,221 ",,96.60%
1768,滴,98 ,"1,937,319 ",,96.61%
1769,彷,98 ,"1,937,417 ",,96.61%
1770,猶,98 ,"1,937,515 ",,96.62%
1771,孤,98 ,"1,937,613 ",,96.62%
1772,址,98 ,"1,937,711 ",,96.63%
1773,怖,98 ,"1,937,809 ",,96.63%
1774,郝,98 ,"1,937,907 ",,96.64%
1775,伍,97 ,"1,938,004 ",,96.64%
1776,趁,97 ,"1,938,101 ",,96.65%
1777,綁,96 ,"1,938,197 ",,96.65%
1778,涼,96 ,"1,938,293 ",,96.66%
1779,嬤,96 ,"1,938,389 ",,96.66%
1780,憑,96 ,"1,938,485 ",,96.67%
1781,帥,96 ,"1,938,581 ",,96.67%
1782,瞭,96 ,"1,938,677 ",,96.68%
1783,撥,96 ,"1,938,773 ",,96.68%
1784,躲,96 ,"1,938,869 ",,96.69%
1785,貶,96 ,"1,938,965 ",,96.69%
1786,慎,95 ,"1,939,060 ",,96.70%
1787,泉,95 ,"1,939,155 ",,96.70%
1788,颱,95 ,"1,939,250 ",,96.70%
1789,爐,95 ,"1,939,345 ",,96.71%
1790,仿,95 ,"1,939,440 ",,96.71%
1791,欺,95 ,"1,939,535 ",,96.72%
1792,填,94 ,"1,939,629 ",,96.72%
1793,崩,94 ,"1,939,723 ",,96.73%
1794,罹,94 ,"1,939,817 ",,96.73%
1795,葡,94 ,"1,939,911 ",,96.74%
1796,辨,94 ,"1,940,005 ",,96.74%
1797,杜,94 ,"1,940,099 ",,96.75%
1798,悠,93 ,"1,940,192 ",,96.75%
1799,愉,93 ,"1,940,285 ",,96.76%
1800,泛,93 ,"1,940,378 ",,96.76%
1801,砍,93 ,"1,940,471 ",,96.77%
1802,卓,93 ,"1,940,564 ",,96.77%
1803,斑,92 ,"1,940,656 ",,96.77%
1804,肝,92 ,"1,940,748 ",,96.78%
1805,鍊,92 ,"1,940,840 ",,96.78%
1806,勾,92 ,"1,940,932 ",,96.79%
1807,盧,92 ,"1,941,024 ",,96.79%
1808,敘,92 ,"1,941,116 ",,96.80%
1809,鬱,91 ,"1,941,207 ",,96.80%
1810,屏,91 ,"1,941,298 ",,96.81%
1811,芬,91 ,"1,941,389 ",,96.81%
1812,抬,91 ,"1,941,480 ",,96.82%
1813,綜,91 ,"1,941,571 ",,96.82%
1814,廟,91 ,"1,941,662 ",,96.82%
1815,坪,90 ,"1,941,752 ",,96.83%
1816,鋪,90 ,"1,941,842 ",,96.83%
1817,氏,90 ,"1,941,932 ",,96.84%
1818,梁,90 ,"1,942,022 ",,96.84%
1819,祕,90 ,"1,942,112 ",,96.85%
1820,霍,90 ,"1,942,202 ",,96.85%
1821,耕,90 ,"1,942,292 ",,96.86%
1822,唐,90 ,"1,942,382 ",,96.86%
1823,猛,90 ,"1,942,472 ",,96.87%
1824,稿,90 ,"1,942,562 ",,96.87%
1825,枝,89 ,"1,942,651 ",,96.87%
1826,奔,89 ,"1,942,740 ",,96.88%
1827,妮,89 ,"1,942,829 ",,96.88%
1828,貢,89 ,"1,942,918 ",,96.89%
1829,緻,89 ,"1,943,007 ",,96.89%
1830,逛,89 ,"1,943,096 ",,96.90%
1831,雕,89 ,"1,943,185 ",,96.90%
1832,剪,89 ,"1,943,274 ",,96.91%
1833,墨,89 ,"1,943,363 ",,96.91%
1834,檻,89 ,"1,943,452 ",,96.91%
1835,訝,88 ,"1,943,540 ",,96.92%
1836,采,88 ,"1,943,628 ",,96.92%
1837,蔥,88 ,"1,943,716 ",,96.93%
1838,帽,88 ,"1,943,804 ",,96.93%
1839,糧,88 ,"1,943,892 ",,96.94%
1840,醜,88 ,"1,943,980 ",,96.94%
1841,酥,88 ,"1,944,068 ",,96.94%
1842,牧,87 ,"1,944,155 ",,96.95%
1843,貫,87 ,"1,944,242 ",,96.95%
1844,繫,87 ,"1,944,329 ",,96.96%
1845,贈,87 ,"1,944,416 ",,96.96%
1846,艾,87 ,"1,944,503 ",,96.97%
1847,鈴,87 ,"1,944,590 ",,96.97%
1848,仙,87 ,"1,944,677 ",,96.98%
1849,赴,87 ,"1,944,764 ",,96.98%
1850,榨,87 ,"1,944,851 ",,96.98%
1851,撤,87 ,"1,944,938 ",,96.99%
1852,擋,86 ,"1,945,024 ",,96.99%
1853,賦,86 ,"1,945,110 ",,97.00%
1854,彿,86 ,"1,945,196 ",,97.00%
1855,稀,86 ,"1,945,282 ",,97.01%
1856,扭,86 ,"1,945,368 ",,97.01%
1857,糟,86 ,"1,945,454 ",,97.01%
1858,凍,86 ,"1,945,540 ",,97.02%
1859,吵,85 ,"1,945,625 ",,97.02%
1860,悶,85 ,"1,945,710 ",,97.03%
1861,驟,85 ,"1,945,795 ",,97.03%
1862,巾,85 ,"1,945,880 ",,97.04%
1863,縱,85 ,"1,945,965 ",,97.04%
1864,惱,85 ,"1,946,050 ",,97.04%
1865,敲,85 ,"1,946,135 ",,97.05%
1866,煉,85 ,"1,946,220 ",,97.05%
1867,弊,85 ,"1,946,305 ",,97.06%
1868,卿,85 ,"1,946,390 ",,97.06%
1869,舍,84 ,"1,946,474 ",,97.06%
1870,艘,84 ,"1,946,558 ",,97.07%
1871,扶,84 ,"1,946,642 ",,97.07%
1872,躺,84 ,"1,946,726 ",,97.08%
1873,巷,84 ,"1,946,810 ",,97.08%
1874,廉,84 ,"1,946,894 ",,97.09%
1875,喪,84 ,"1,946,978 ",,97.09%
1876,紫,84 ,"1,947,062 ",,97.09%
1877,桿,83 ,"1,947,145 ",,97.10%
1878,桑,83 ,"1,947,228 ",,97.10%
1879,逢,83 ,"1,947,311 ",,97.11%
1880,埔,83 ,"1,947,394 ",,97.11%
1881,釀,83 ,"1,947,477 ",,97.11%
1882,寸,83 ,"1,947,560 ",,97.12%
1883,萄,83 ,"1,947,643 ",,97.12%
1884,妥,83 ,"1,947,726 ",,97.13%
1885,懶,83 ,"1,947,809 ",,97.13%
1886,鼎,83 ,"1,947,892 ",,97.14%
1887,鋒,83 ,"1,947,975 ",,97.14%
1888,詳,82 ,"1,948,057 ",,97.14%
1889,稻,82 ,"1,948,139 ",,97.15%
1890,霧,82 ,"1,948,221 ",,97.15%
1891,酷,82 ,"1,948,303 ",,97.16%
1892,卷,82 ,"1,948,385 ",,97.16%
1893,恆,82 ,"1,948,467 ",,97.16%
1894,籲,82 ,"1,948,549 ",,97.17%
1895,蘿,82 ,"1,948,631 ",,97.17%
1896,礦,82 ,"1,948,713 ",,97.18%
1897,炮,82 ,"1,948,795 ",,97.18%
1898,猜,82 ,"1,948,877 ",,97.18%
1899,陶,82 ,"1,948,959 ",,97.19%
1900,瞬,81 ,"1,949,040 ",,97.19%
1901,腎,81 ,"1,949,121 ",,97.20%
1902,揭,81 ,"1,949,202 ",,97.20%
1903,迅,81 ,"1,949,283 ",,97.20%
1904,慈,81 ,"1,949,364 ",,97.21%
1905,誇,81 ,"1,949,445 ",,97.21%
1906,梨,81 ,"1,949,526 ",,97.22%
1907,淇,81 ,"1,949,607 ",,97.22%
1908,邪,81 ,"1,949,688 ",,97.23%
1909,扯,80 ,"1,949,768 ",,97.23%
1910,浴,80 ,"1,949,848 ",,97.23%
1911,曬,80 ,"1,949,928 ",,97.24%
1912,魂,80 ,"1,950,008 ",,97.24%
1913,頸,80 ,"1,950,088 ",,97.25%
1914,傅,80 ,"1,950,168 ",,97.25%
1915,昏,80 ,"1,950,248 ",,97.25%
1916,爺,80 ,"1,950,328 ",,97.26%
1917,酬,79 ,"1,950,407 ",,97.26%
1918,疏,79 ,"1,950,486 ",,97.26%
1919,縫,79 ,"1,950,565 ",,97.27%
1920,疊,79 ,"1,950,644 ",,97.27%
1921,趟,79 ,"1,950,723 ",,97.28%
1922,遞,79 ,"1,950,802 ",,97.28%
1923,哩,79 ,"1,950,881 ",,97.28%
1924,兆,79 ,"1,950,960 ",,97.29%
1925,糾,78 ,"1,951,038 ",,97.29%
1926,湧,78 ,"1,951,116 ",,97.30%
1927,圾,78 ,"1,951,194 ",,97.30%
1928,晉,78 ,"1,951,272 ",,97.30%
1929,渡,78 ,"1,951,350 ",,97.31%
1930,譯,78 ,"1,951,428 ",,97.31%
1931,允,78 ,"1,951,506 ",,97.32%
1932,夥,78 ,"1,951,584 ",,97.32%
1933,斥,78 ,"1,951,662 ",,97.32%
1934,兔,78 ,"1,951,740 ",,97.33%
1935,姨,78 ,"1,951,818 ",,97.33%
1936,砲,78 ,"1,951,896 ",,97.34%
1937,渴,77 ,"1,951,973 ",,97.34%
1938,遙,77 ,"1,952,050 ",,97.34%
1939,垃,77 ,"1,952,127 ",,97.35%
1940,瑟,77 ,"1,952,204 ",,97.35%
1941,潤,77 ,"1,952,281 ",,97.35%
1942,旺,77 ,"1,952,358 ",,97.36%
1943,邱,77 ,"1,952,435 ",,97.36%
1944,芳,76 ,"1,952,511 ",,97.37%
1945,踩,76 ,"1,952,587 ",,97.37%
1946,譽,76 ,"1,952,663 ",,97.37%
1947,喚,76 ,"1,952,739 ",,97.38%
1948,腫,76 ,"1,952,815 ",,97.38%
1949,碟,76 ,"1,952,891 ",,97.38%
1950,妨,75 ,"1,952,966 ",,97.39%
1951,夕,75 ,"1,953,041 ",,97.39%
1952,榻,75 ,"1,953,116 ",,97.40%
1953,抑,75 ,"1,953,191 ",,97.40%
1954,葛,75 ,"1,953,266 ",,97.40%
1955,盾,74 ,"1,953,340 ",,97.41%
1956,牢,74 ,"1,953,414 ",,97.41%
1957,獵,74 ,"1,953,488 ",,97.41%
1958,黏,74 ,"1,953,562 ",,97.42%
1959,逾,74 ,"1,953,636 ",,97.42%
1960,沫,74 ,"1,953,710 ",,97.43%
1961,蒸,74 ,"1,953,784 ",,97.43%
1962,拋,74 ,"1,953,858 ",,97.43%
1963,碩,74 ,"1,953,932 ",,97.44%
1964,菇,74 ,"1,954,006 ",,97.44%
1965,遵,73 ,"1,954,079 ",,97.44%
1966,灌,73 ,"1,954,152 ",,97.45%
1967,蒐,73 ,"1,954,225 ",,97.45%
1968,纖,73 ,"1,954,298 ",,97.46%
1969,恨,73 ,"1,954,371 ",,97.46%
1970,沾,73 ,"1,954,444 ",,97.46%
1971,櫻,73 ,"1,954,517 ",,97.47%
1972,罩,73 ,"1,954,590 ",,97.47%
1973,嫩,73 ,"1,954,663 ",,97.47%
1974,牲,73 ,"1,954,736 ",,97.48%
1975,晃,72 ,"1,954,808 ",,97.48%
1976,綿,72 ,"1,954,880 ",,97.48%
1977,叛,72 ,"1,954,952 ",,97.49%
1978,伏,72 ,"1,955,024 ",,97.49%
1979,邏,72 ,"1,955,096 ",,97.49%
1980,蕭,72 ,"1,955,168 ",,97.50%
1981,糊,72 ,"1,955,240 ",,97.50%
1982,蛇,72 ,"1,955,312 ",,97.51%
1983,榜,72 ,"1,955,384 ",,97.51%
1984,憾,71 ,"1,955,455 ",,97.51%
1985,岡,71 ,"1,955,526 ",,97.52%
1986,袖,71 ,"1,955,597 ",,97.52%
1987,盯,71 ,"1,955,668 ",,97.52%
1988,郁,71 ,"1,955,739 ",,97.53%
1989,轟,71 ,"1,955,810 ",,97.53%
1990,叔,71 ,"1,955,881 ",,97.53%
1991,雇,71 ,"1,955,952 ",,97.54%
1992,齒,71 ,"1,956,023 ",,97.54%
1993,挖,70 ,"1,956,093 ",,97.54%
1994,賠,70 ,"1,956,163 ",,97.55%
1995,埋,70 ,"1,956,233 ",,97.55%
1996,趙,70 ,"1,956,303 ",,97.56%
1997,抹,70 ,"1,956,373 ",,97.56%
1998,聘,70 ,"1,956,443 ",,97.56%
1999,慕,70 ,"1,956,513 ",,97.57%
2000,沛,70 ,"1,956,583 ",,97.57%
2001,刪,70 ,"1,956,653 ",,97.57%
2002,伙,70 ,"1,956,723 ",,97.58%
2003,潘,70 ,"1,956,793 ",,97.58%
2004,貞,70 ,"1,956,863 ",,97.58%
2005,挫,69 ,"1,956,932 ",,97.59%
2006,蹟,69 ,"1,957,001 ",,97.59%
2007,卵,69 ,"1,957,070 ",,97.59%
2008,攜,69 ,"1,957,139 ",,97.60%
2009,亭,69 ,"1,957,208 ",,97.60%
2010,宙,69 ,"1,957,277 ",,97.60%
2011,履,69 ,"1,957,346 ",,97.61%
2012,犧,69 ,"1,957,415 ",,97.61%
2013,棉,69 ,"1,957,484 ",,97.61%
2014,吋,69 ,"1,957,553 ",,97.62%
2015,丘,68 ,"1,957,621 ",,97.62%
2016,裕,68 ,"1,957,689 ",,97.62%
2017,淺,68 ,"1,957,757 ",,97.63%
2018,冊,68 ,"1,957,825 ",,97.63%
2019,宴,68 ,"1,957,893 ",,97.63%
2020,曝,68 ,"1,957,961 ",,97.64%
2021,傻,68 ,"1,958,029 ",,97.64%
2022,痕,67 ,"1,958,096 ",,97.64%
2023,掩,67 ,"1,958,163 ",,97.65%
2024,栗,67 ,"1,958,230 ",,97.65%
2025,詐,67 ,"1,958,297 ",,97.65%
2026,懸,67 ,"1,958,364 ",,97.66%
2027,勸,67 ,"1,958,431 ",,97.66%
2028,悅,67 ,"1,958,498 ",,97.66%
2029,酵,67 ,"1,958,565 ",,97.67%
2030,宋,67 ,"1,958,632 ",,97.67%
2031,薯,67 ,"1,958,699 ",,97.67%
2032,菁,67 ,"1,958,766 ",,97.68%
2033,琳,67 ,"1,958,833 ",,97.68%
2034,幽,66 ,"1,958,899 ",,97.68%
2035,艱,66 ,"1,958,965 ",,97.69%
2036,醉,66 ,"1,959,031 ",,97.69%
2037,廂,66 ,"1,959,097 ",,97.69%
2038,禍,66 ,"1,959,163 ",,97.70%
2039,哇,66 ,"1,959,229 ",,97.70%
2040,賢,66 ,"1,959,295 ",,97.70%
2041,慰,66 ,"1,959,361 ",,97.71%
2042,灑,66 ,"1,959,427 ",,97.71%
2043,偽,66 ,"1,959,493 ",,97.71%
2044,刮,66 ,"1,959,559 ",,97.72%
2045,吞,66 ,"1,959,625 ",,97.72%
2046,沈,66 ,"1,959,691 ",,97.72%
2047,鹽,65 ,"1,959,756 ",,97.73%
2048,惑,65 ,"1,959,821 ",,97.73%
2049,柱,65 ,"1,959,886 ",,97.73%
2050,佐,65 ,"1,959,951 ",,97.74%
2051,俱,65 ,"1,960,016 ",,97.74%
2052,奉,65 ,"1,960,081 ",,97.74%
2053,軸,65 ,"1,960,146 ",,97.75%
2054,濫,65 ,"1,960,211 ",,97.75%
2055,憤,65 ,"1,960,276 ",,97.75%
2056,註,65 ,"1,960,341 ",,97.76%
2057,彥,65 ,"1,960,406 ",,97.76%
2058,廁,65 ,"1,960,471 ",,97.76%
2059,婷,65 ,"1,960,536 ",,97.77%
2060,孝,65 ,"1,960,601 ",,97.77%
2061,屁,65 ,"1,960,666 ",,97.77%
2062,嘆,65 ,"1,960,731 ",,97.78%
2063,逮,65 ,"1,960,796 ",,97.78%
2064,桶,64 ,"1,960,860 ",,97.78%
2065,羈,64 ,"1,960,924 ",,97.79%
2066,喘,64 ,"1,960,988 ",,97.79%
2067,罐,64 ,"1,961,052 ",,97.79%
2068,蕉,64 ,"1,961,116 ",,97.80%
2069,棵,63 ,"1,961,179 ",,97.80%
2070,驅,63 ,"1,961,242 ",,97.80%
2071,潰,63 ,"1,961,305 ",,97.80%
2072,勉,63 ,"1,961,368 ",,97.81%
2073,肅,63 ,"1,961,431 ",,97.81%
2074,盈,63 ,"1,961,494 ",,97.81%
2075,撲,63 ,"1,961,557 ",,97.82%
2076,余,63 ,"1,961,620 ",,97.82%
2077,淘,62 ,"1,961,682 ",,97.82%
2078,闊,62 ,"1,961,744 ",,97.83%
2079,傢,62 ,"1,961,806 ",,97.83%
2080,溜,62 ,"1,961,868 ",,97.83%
2081,慌,62 ,"1,961,930 ",,97.84%
2082,盪,62 ,"1,961,992 ",,97.84%
2083,賀,62 ,"1,962,054 ",,97.84%
2084,蝶,62 ,"1,962,116 ",,97.84%
2085,祈,62 ,"1,962,178 ",,97.85%
2086,柴,61 ,"1,962,239 ",,97.85%
2087,于,61 ,"1,962,300 ",,97.85%
2088,謹,61 ,"1,962,361 ",,97.86%
2089,拌,61 ,"1,962,422 ",,97.86%
2090,黎,61 ,"1,962,483 ",,97.86%
2091,綱,61 ,"1,962,544 ",,97.87%
2092,歧,61 ,"1,962,605 ",,97.87%
2093,蒂,61 ,"1,962,666 ",,97.87%
2094,框,60 ,"1,962,726 ",,97.88%
2095,寓,60 ,"1,962,786 ",,97.88%
2096,廈,60 ,"1,962,846 ",,97.88%
2097,郵,60 ,"1,962,906 ",,97.88%
2098,肪,60 ,"1,962,966 ",,97.89%
2099,拓,60 ,"1,963,026 ",,97.89%
2100,譜,60 ,"1,963,086 ",,97.89%
2101,腔,60 ,"1,963,146 ",,97.90%
2102,慾,60 ,"1,963,206 ",,97.90%
2103,盼,60 ,"1,963,266 ",,97.90%
2104,丸,60 ,"1,963,326 ",,97.91%
2105,呂,60 ,"1,963,386 ",,97.91%
2106,唸,60 ,"1,963,446 ",,97.91%
2107,龜,60 ,"1,963,506 ",,97.91%
2108,狼,60 ,"1,963,566 ",,97.92%
2109,姚,60 ,"1,963,626 ",,97.92%
2110,呆,59 ,"1,963,685 ",,97.92%
2111,椎,59 ,"1,963,744 ",,97.93%
2112,芒,59 ,"1,963,803 ",,97.93%
2113,菊,59 ,"1,963,862 ",,97.93%
2114,衍,59 ,"1,963,921 ",,97.93%
2115,盆,59 ,"1,963,980 ",,97.94%
2116,垂,59 ,"1,964,039 ",,97.94%
2117,姻,59 ,"1,964,098 ",,97.94%
2118,膝,59 ,"1,964,157 ",,97.95%
2119,脹,59 ,"1,964,216 ",,97.95%
2120,詹,59 ,"1,964,275 ",,97.95%
2121,鍛,59 ,"1,964,334 ",,97.96%
2122,闖,59 ,"1,964,393 ",,97.96%
2123,孟,59 ,"1,964,452 ",,97.96%
2124,臘,59 ,"1,964,511 ",,97.96%
2125,佩,59 ,"1,964,570 ",,97.97%
2126,誼,59 ,"1,964,629 ",,97.97%
2127,蕩,59 ,"1,964,688 ",,97.97%
2128,嗆,59 ,"1,964,747 ",,97.98%
2129,篩,58 ,"1,964,805 ",,97.98%
2130,磚,58 ,"1,964,863 ",,97.98%
2131,陌,58 ,"1,964,921 ",,97.98%
2132,遮,58 ,"1,964,979 ",,97.99%
2133,井,58 ,"1,965,037 ",,97.99%
2134,飄,58 ,"1,965,095 ",,97.99%
2135,剝,58 ,"1,965,153 ",,98.00%
2136,拾,58 ,"1,965,211 ",,98.00%
2137,昂,58 ,"1,965,269 ",,98.00%
2138,呵,58 ,"1,965,327 ",,98.01%
2139,兌,58 ,"1,965,385 ",,98.01%
2140,劫,58 ,"1,965,443 ",,98.01%
2141,漿,57 ,"1,965,500 ",,98.01%
2142,韻,57 ,"1,965,557 ",,98.02%
2143,脊,57 ,"1,965,614 ",,98.02%
2144,銳,57 ,"1,965,671 ",,98.02%
2145,械,57 ,"1,965,728 ",,98.03%
2146,屢,57 ,"1,965,785 ",,98.03%
2147,燕,57 ,"1,965,842 ",,98.03%
2148,鷹,57 ,"1,965,899 ",,98.03%
2149,盜,57 ,"1,965,956 ",,98.04%
2150,斌,57 ,"1,966,013 ",,98.04%
2151,茄,57 ,"1,966,070 ",,98.04%
2152,淵,56 ,"1,966,126 ",,98.04%
2153,鳴,56 ,"1,966,182 ",,98.05%
2154,毅,56 ,"1,966,238 ",,98.05%
2155,傲,56 ,"1,966,294 ",,98.05%
2156,醇,56 ,"1,966,350 ",,98.06%
2157,瑜,56 ,"1,966,406 ",,98.06%
2158,丈,56 ,"1,966,462 ",,98.06%
2159,僵,56 ,"1,966,518 ",,98.06%
2160,笨,56 ,"1,966,574 ",,98.07%
2161,彌,56 ,"1,966,630 ",,98.07%
2162,肺,56 ,"1,966,686 ",,98.07%
2163,癒,56 ,"1,966,742 ",,98.08%
2164,訟,56 ,"1,966,798 ",,98.08%
2165,鹿,56 ,"1,966,854 ",,98.08%
2166,鈔,56 ,"1,966,910 ",,98.08%
2167,峽,56 ,"1,966,966 ",,98.09%
2168,浩,56 ,"1,967,022 ",,98.09%
2169,鯊,56 ,"1,967,078 ",,98.09%
2170,莉,55 ,"1,967,133 ",,98.10%
2171,洩,55 ,"1,967,188 ",,98.10%
2172,嘯,55 ,"1,967,243 ",,98.10%
2173,曆,55 ,"1,967,298 ",,98.10%
2174,擅,55 ,"1,967,353 ",,98.11%
2175,澄,55 ,"1,967,408 ",,98.11%
2176,蜂,55 ,"1,967,463 ",,98.11%
2177,壟,55 ,"1,967,518 ",,98.11%
2178,臭,54 ,"1,967,572 ",,98.12%
2179,薇,54 ,"1,967,626 ",,98.12%
2180,萌,54 ,"1,967,680 ",,98.12%
2181,頒,54 ,"1,967,734 ",,98.13%
2182,籠,54 ,"1,967,788 ",,98.13%
2183,抖,54 ,"1,967,842 ",,98.13%
2184,劍,54 ,"1,967,896 ",,98.13%
2185,昆,54 ,"1,967,950 ",,98.14%
2186,裔,54 ,"1,968,004 ",,98.14%
2187,吼,54 ,"1,968,058 ",,98.14%
2188,塗,53 ,"1,968,111 ",,98.14%
2189,蓄,53 ,"1,968,164 ",,98.15%
2190,倆,53 ,"1,968,217 ",,98.15%
2191,駁,53 ,"1,968,270 ",,98.15%
2192,屈,53 ,"1,968,323 ",,98.15%
2193,娛,53 ,"1,968,376 ",,98.16%
2194,飆,53 ,"1,968,429 ",,98.16%
2195,崇,53 ,"1,968,482 ",,98.16%
2196,悔,53 ,"1,968,535 ",,98.16%
2197,奴,53 ,"1,968,588 ",,98.17%
2198,撼,53 ,"1,968,641 ",,98.17%
2199,埃,53 ,"1,968,694 ",,98.17%
2200,捏,53 ,"1,968,747 ",,98.18%
2201,莓,53 ,"1,968,800 ",,98.18%
2202,盃,53 ,"1,968,853 ",,98.18%
2203,髒,52 ,"1,968,905 ",,98.18%
2204,催,52 ,"1,968,957 ",,98.19%
2205,栽,52 ,"1,969,009 ",,98.19%
2206,耍,52 ,"1,969,061 ",,98.19%
2207,津,52 ,"1,969,113 ",,98.19%
2208,紮,52 ,"1,969,165 ",,98.20%
2209,衫,52 ,"1,969,217 ",,98.20%
2210,矛,52 ,"1,969,269 ",,98.20%
2211,蒜,52 ,"1,969,321 ",,98.20%
2212,啤,52 ,"1,969,373 ",,98.21%
2213,滷,52 ,"1,969,425 ",,98.21%
2214,撿,52 ,"1,969,477 ",,98.21%
2215,椒,52 ,"1,969,529 ",,98.21%
2216,鉛,52 ,"1,969,581 ",,98.22%
2217,臥,51 ,"1,969,632 ",,98.22%
2218,窄,51 ,"1,969,683 ",,98.22%
2219,濱,51 ,"1,969,734 ",,98.22%
2220,函,51 ,"1,969,785 ",,98.23%
2221,喻,51 ,"1,969,836 ",,98.23%
2222,逝,51 ,"1,969,887 ",,98.23%
2223,撇,51 ,"1,969,938 ",,98.23%
2224,仗,51 ,"1,969,989 ",,98.24%
2225,后,51 ,"1,970,040 ",,98.24%
2226,淪,51 ,"1,970,091 ",,98.24%
2227,碑,51 ,"1,970,142 ",,98.25%
2228,噸,51 ,"1,970,193 ",,98.25%
2229,哀,50 ,"1,970,243 ",,98.25%
2230,翁,50 ,"1,970,293 ",,98.25%
2231,澱,50 ,"1,970,343 ",,98.26%
2232,勃,50 ,"1,970,393 ",,98.26%
2233,塵,50 ,"1,970,443 ",,98.26%
2234,瀉,50 ,"1,970,493 ",,98.26%
2235,仇,50 ,"1,970,543 ",,98.27%
2236,撒,50 ,"1,970,593 ",,98.27%
2237,僚,50 ,"1,970,643 ",,98.27%
2238,汪,50 ,"1,970,693 ",,98.27%
2239,旭,50 ,"1,970,743 ",,98.28%
2240,俸,50 ,"1,970,793 ",,98.28%
2241,饋,49 ,"1,970,842 ",,98.28%
2242,斗,49 ,"1,970,891 ",,98.28%
2243,叢,49 ,"1,970,940 ",,98.28%
2244,膏,49 ,"1,970,989 ",,98.29%
2245,藤,49 ,"1,971,038 ",,98.29%
2246,潑,49 ,"1,971,087 ",,98.29%
2247,扎,49 ,"1,971,136 ",,98.29%
2248,湊,49 ,"1,971,185 ",,98.30%
2249,纏,49 ,"1,971,234 ",,98.30%
2250,沸,49 ,"1,971,283 ",,98.30%
2251,煥,49 ,"1,971,332 ",,98.30%
2252,悟,49 ,"1,971,381 ",,98.31%
2253,澎,49 ,"1,971,430 ",,98.31%
2254,熬,48 ,"1,971,478 ",,98.31%
2255,廊,48 ,"1,971,526 ",,98.31%
2256,削,48 ,"1,971,574 ",,98.32%
2257,紗,48 ,"1,971,622 ",,98.32%
