字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
573,況,674 ,"1,331,399 ",,77.51%
574,官,672 ,"1,332,071 ",,77.55%
575,識,670 ,"1,332,741 ",,77.59%
576,練,668 ,"1,333,409 ",,77.63%
577,斷,666 ,"1,334,075 ",,77.67%
578,源,666 ,"1,334,741 ",,77.71%
579,待,659 ,"1,335,400 ",,77.74%
580,巴,656 ,"1,336,056 ",,77.78%
581,卡,654 ,"1,336,710 ",,77.82%
582,陸,654 ,"1,337,364 ",,77.86%
583,顯,651 ,"1,338,015 ",,77.90%
584,減,651 ,"1,338,666 ",,77.93%
585,群,651 ,"1,339,317 ",,77.97%
586,終,650 ,"1,339,967 ",,78.01%
587,濟,649 ,"1,340,616 ",,78.05%
588,般,648 ,"1,341,264 ",,78.09%
589,適,648 ,"1,341,912 ",,78.12%
590,檢,648 ,"1,342,560 ",,78.16%
591,寶,646 ,"1,343,206 ",,78.20%
592,壓,643 ,"1,343,849 ",,78.24%
593,古,643 ,"1,344,492 ",,78.27%
594,舞,642 ,"1,345,134 ",,78.31%
595,查,641 ,"1,345,775 ",,78.35%
596,模,641 ,"1,346,416 ",,78.39%
597,賣,641 ,"1,347,057 ",,78.42%
598,否,640 ,"1,347,697 ",,78.46%
599,菜,639 ,"1,348,336 ",,78.50%
600,慢,638 ,"1,348,974 ",,78.53%
601,依,637 ,"1,349,611 ",,78.57%
602,皮,635 ,"1,350,246 ",,78.61%
603,修,635 ,"1,350,881 ",,78.65%
604,母,633 ,"1,351,514 ",,78.68%
605,傷,631 ,"1,352,145 ",,78.72%
606,興,631 ,"1,352,776 ",,78.76%
607,拍,628 ,"1,353,404 ",,78.79%
608,跑,628 ,"1,354,032 ",,78.83%
609,屬,628 ,"1,354,660 ",,78.87%
610,歐,624 ,"1,355,284 ",,78.90%
611,蛋,622 ,"1,355,906 ",,78.94%
612,父,622 ,"1,356,528 ",,78.97%
613,獨,620 ,"1,357,148 ",,79.01%
614,差,618 ,"1,357,766 ",,79.05%
615,乎,617 ,"1,358,383 ",,79.08%
616,切,615 ,"1,358,998 ",,79.12%
617,擊,615 ,"1,359,613 ",,79.15%
618,穿,613 ,"1,360,226 ",,79.19%
619,害,612 ,"1,360,838 ",,79.22%
620,爾,611 ,"1,361,449 ",,79.26%
621,土,609 ,"1,362,058 ",,79.30%
622,腦,608 ,"1,362,666 ",,79.33%
623,係,606 ,"1,363,272 ",,79.37%
624,吸,606 ,"1,363,878 ",,79.40%
625,蘭,604 ,"1,364,482 ",,79.44%
626,微,603 ,"1,365,085 ",,79.47%
627,證,603 ,"1,365,688 ",,79.51%
628,鐵,601 ,"1,366,289 ",,79.54%
629,優,600 ,"1,366,889 ",,79.58%
630,職,600 ,"1,367,489 ",,79.61%
631,免,599 ,"1,368,088 ",,79.65%
632,波,598 ,"1,368,686 ",,79.68%
633,死,597 ,"1,369,283 ",,79.72%
634,息,596 ,"1,369,879 ",,79.75%
635,課,596 ,"1,370,475 ",,79.79%
636,擔,596 ,"1,371,071 ",,79.82%
637,刻,593 ,"1,371,664 ",,79.86%
638,血,592 ,"1,372,256 ",,79.89%
639,積,592 ,"1,372,848 ",,79.92%
640,印,591 ,"1,373,439 ",,79.96%
641,粉,591 ,"1,374,030 ",,79.99%
642,歌,589 ,"1,374,619 ",,80.03%
643,痛,587 ,"1,375,206 ",,80.06%
644,供,587 ,"1,375,793 ",,80.10%
645,破,586 ,"1,376,379 ",,80.13%
646,項,586 ,"1,376,965 ",,80.16%
647,仍,585 ,"1,377,550 ",,80.20%
648,謝,583 ,"1,378,133 ",,80.23%
649,僅,580 ,"1,378,713 ",,80.27%
650,笑,579 ,"1,379,292 ",,80.30%
651,啊,577 ,"1,379,869 ",,80.33%
652,晚,576 ,"1,380,445 ",,80.37%
653,委,575 ,"1,381,020 ",,80.40%
654,季,574 ,"1,381,594 ",,80.43%
655,護,573 ,"1,382,167 ",,80.47%
656,企,573 ,"1,382,740 ",,80.50%
657,牌,573 ,"1,383,313 ",,80.53%
658,材,572 ,"1,383,885 ",,80.57%
659,青,571 ,"1,384,456 ",,80.60%
660,戶,571 ,"1,385,027 ",,80.63%
661,層,570 ,"1,385,597 ",,80.67%
662,換,569 ,"1,386,166 ",,80.70%
663,假,568 ,"1,386,734 ",,80.73%
664,初,568 ,"1,387,302 ",,80.77%
665,限,567 ,"1,387,869 ",,80.80%
666,妳,567 ,"1,388,436 ",,80.83%
667,李,564 ,"1,389,000 ",,80.86%
668,降,563 ,"1,389,563 ",,80.90%
669,富,562 ,"1,390,125 ",,80.93%
670,福,561 ,"1,390,686 ",,80.96%
671,語,560 ,"1,391,246 ",,81.00%
672,注,559 ,"1,391,805 ",,81.03%
673,里,559 ,"1,392,364 ",,81.06%
674,飛,557 ,"1,392,921 ",,81.09%
675,戲,555 ,"1,393,476 ",,81.12%
676,久,553 ,"1,394,029 ",,81.16%
677,雄,553 ,"1,394,582 ",,81.19%
678,簡,552 ,"1,395,134 ",,81.22%
679,奇,548 ,"1,395,682 ",,81.25%
680,典,547 ,"1,396,229 ",,81.29%
681,肌,546 ,"1,396,775 ",,81.32%
682,享,545 ,"1,397,320 ",,81.35%
683,絕,544 ,"1,397,864 ",,81.38%
684,協,541 ,"1,398,405 ",,81.41%
685,洲,537 ,"1,398,942 ",,81.44%
686,腳,536 ,"1,399,478 ",,81.47%
687,搭,536 ,"1,400,014 ",,81.51%
688,退,536 ,"1,400,550 ",,81.54%
689,石,536 ,"1,401,086 ",,81.57%
690,願,533 ,"1,401,619 ",,81.60%
691,派,530 ,"1,402,149 ",,81.63%
692,米,530 ,"1,402,679 ",,81.66%
693,充,529 ,"1,403,208 ",,81.69%
694,險,529 ,"1,403,737 ",,81.72%
695,健,527 ,"1,404,264 ",,81.75%
696,似,526 ,"1,404,790 ",,81.78%
697,城,525 ,"1,405,315 ",,81.81%
698,訊,521 ,"1,405,836 ",,81.84%
699,廣,521 ,"1,406,357 ",,81.87%
700,館,521 ,"1,406,878 ",,81.91%
701,哪,520 ,"1,407,398 ",,81.94%
702,策,519 ,"1,407,917 ",,81.97%
703,旅,518 ,"1,408,435 ",,82.00%
704,送,517 ,"1,408,952 ",,82.03%
705,彩,516 ,"1,409,468 ",,82.06%
706,談,516 ,"1,409,984 ",,82.09%
707,背,515 ,"1,410,499 ",,82.12%
708,訴,515 ,"1,411,014 ",,82.15%
709,亮,514 ,"1,411,528 ",,82.18%
710,陽,514 ,"1,412,042 ",,82.21%
711,括,514 ,"1,412,556 ",,82.24%
712,負,513 ,"1,413,069 ",,82.27%
713,志,511 ,"1,413,580 ",,82.30%
714,獎,510 ,"1,414,090 ",,82.33%
715,財,510 ,"1,414,600 ",,82.35%
716,圍,507 ,"1,415,107 ",,82.38%
717,令,507 ,"1,415,614 ",,82.41%
718,錄,506 ,"1,416,120 ",,82.44%
719,班,506 ,"1,416,626 ",,82.47%
720,族,506 ,"1,417,132 ",,82.50%
721,擇,504 ,"1,417,636 ",,82.53%
722,款,504 ,"1,418,140 ",,82.56%
723,追,504 ,"1,418,644 ",,82.59%
724,討,502 ,"1,419,146 ",,82.62%
725,含,501 ,"1,419,647 ",,82.65%
726,麗,501 ,"1,420,148 ",,82.68%
727,顧,500 ,"1,420,648 ",,82.71%
728,讀,499 ,"1,421,147 ",,82.74%
729,置,497 ,"1,421,644 ",,82.76%
730,爸,496 ,"1,422,140 ",,82.79%
731,居,495 ,"1,422,635 ",,82.82%
732,察,495 ,"1,423,130 ",,82.85%
733,律,492 ,"1,423,622 ",,82.88%
734,善,488 ,"1,424,110 ",,82.91%
735,嚴,488 ,"1,424,598 ",,82.94%
736,木,488 ,"1,425,086 ",,82.97%
737,哥,488 ,"1,425,574 ",,82.99%
738,玩,487 ,"1,426,061 ",,83.02%
739,庭,486 ,"1,426,547 ",,83.05%
740,突,486 ,"1,427,033 ",,83.08%
741,吧,485 ,"1,427,518 ",,83.11%
742,採,485 ,"1,428,003 ",,83.14%
743,叫,482 ,"1,428,485 ",,83.16%
744,彈,481 ,"1,428,966 ",,83.19%
745,乾,480 ,"1,429,446 ",,83.22%
746,藥,480 ,"1,429,926 ",,83.25%
747,羅,479 ,"1,430,405 ",,83.27%
748,康,478 ,"1,430,883 ",,83.30%
749,短,478 ,"1,431,361 ",,83.33%
750,龍,476 ,"1,431,837 ",,83.36%
751,補,471 ,"1,432,308 ",,83.39%
752,停,470 ,"1,432,778 ",,83.41%
753,板,469 ,"1,433,247 ",,83.44%
754,茶,468 ,"1,433,715 ",,83.47%
755,洋,467 ,"1,434,182 ",,83.49%
756,春,466 ,"1,434,648 ",,83.52%
757,座,466 ,"1,435,114 ",,83.55%
758,糖,465 ,"1,435,579 ",,83.58%
759,測,465 ,"1,436,044 ",,83.60%
760,登,464 ,"1,436,508 ",,83.63%
761,版,464 ,"1,436,972 ",,83.66%
762,室,462 ,"1,437,434 ",,83.68%
763,縣,462 ,"1,437,896 ",,83.71%
764,復,461 ,"1,438,357 ",,83.74%
765,掉,456 ,"1,438,813 ",,83.76%
766,農,455 ,"1,439,268 ",,83.79%
767,酒,454 ,"1,439,722 ",,83.82%
768,臉,451 ,"1,440,173 ",,83.84%
769,鮮,450 ,"1,440,623 ",,83.87%
770,緊,450 ,"1,441,073 ",,83.90%
771,衣,450 ,"1,441,523 ",,83.92%
772,島,450 ,"1,441,973 ",,83.95%
773,夜,449 ,"1,442,422 ",,83.97%
774,密,448 ,"1,442,870 ",,84.00%
775,鄉,448 ,"1,443,318 ",,84.03%
776,抗,448 ,"1,443,766 ",,84.05%
777,份,448 ,"1,444,214 ",,84.08%
778,佳,444 ,"1,444,658 ",,84.10%
779,沙,444 ,"1,445,102 ",,84.13%
780,鐘,443 ,"1,445,545 ",,84.16%
781,漸,442 ,"1,445,987 ",,84.18%
782,止,442 ,"1,446,429 ",,84.21%
783,互,442 ,"1,446,871 ",,84.23%
784,構,442 ,"1,447,313 ",,84.26%
785,億,442 ,"1,447,755 ",,84.28%
786,殺,441 ,"1,448,196 ",,84.31%
787,休,440 ,"1,448,636 ",,84.34%
788,筆,439 ,"1,449,075 ",,84.36%
789,責,438 ,"1,449,513 ",,84.39%
790,葉,438 ,"1,449,951 ",,84.41%
791,承,437 ,"1,450,388 ",,84.44%
792,靠,437 ,"1,450,825 ",,84.46%
793,禮,437 ,"1,451,262 ",,84.49%
794,永,436 ,"1,451,698 ",,84.51%
795,飯,436 ,"1,452,134 ",,84.54%
796,評,436 ,"1,452,570 ",,84.57%
797,港,436 ,"1,453,006 ",,84.59%
798,益,433 ,"1,453,439 ",,84.62%
799,缺,431 ,"1,453,870 ",,84.64%
800,怕,431 ,"1,454,301 ",,84.67%
801,絲,428 ,"1,454,729 ",,84.69%
802,趣,425 ,"1,455,154 ",,84.72%
803,午,425 ,"1,455,579 ",,84.74%
804,坐,425 ,"1,456,004 ",,84.77%
805,銷,425 ,"1,456,429 ",,84.79%
806,繼,423 ,"1,456,852 ",,84.81%
807,牛,423 ,"1,457,275 ",,84.84%
808,某,422 ,"1,457,697 ",,84.86%
809,勝,420 ,"1,458,117 ",,84.89%
810,異,419 ,"1,458,536 ",,84.91%
811,魚,418 ,"1,458,954 ",,84.94%
812,購,416 ,"1,459,370 ",,84.96%
813,警,415 ,"1,459,785 ",,84.99%
814,喔,414 ,"1,460,199 ",,85.01%
815,階,414 ,"1,460,613 ",,85.03%
816,藍,414 ,"1,461,027 ",,85.06%
817,苦,413 ,"1,461,440 ",,85.08%
818,納,411 ,"1,461,851 ",,85.11%
819,銀,410 ,"1,462,261 ",,85.13%
820,移,410 ,"1,462,671 ",,85.15%
821,哈,410 ,"1,463,081 ",,85.18%
822,順,407 ,"1,463,488 ",,85.20%
823,愈,407 ,"1,463,895 ",,85.22%
824,盡,406 ,"1,464,301 ",,85.25%
825,遇,406 ,"1,464,707 ",,85.27%
826,概,405 ,"1,465,112 ",,85.30%
827,綠,405 ,"1,465,517 ",,85.32%
828,施,405 ,"1,465,922 ",,85.34%
829,童,404 ,"1,466,326 ",,85.37%
830,秀,403 ,"1,466,729 ",,85.39%
831,冷,402 ,"1,467,131 ",,85.41%
832,智,401 ,"1,467,532 ",,85.44%
833,唱,400 ,"1,467,932 ",,85.46%
834,攝,399 ,"1,468,331 ",,85.48%
835,塊,399 ,"1,468,730 ",,85.51%
836,均,398 ,"1,469,128 ",,85.53%
837,症,398 ,"1,469,526 ",,85.55%
838,咖,397 ,"1,469,923 ",,85.58%
839,略,397 ,"1,470,320 ",,85.60%
840,倒,397 ,"1,470,717 ",,85.62%
841,核,396 ,"1,471,113 ",,85.64%
842,野,396 ,"1,471,509 ",,85.67%
843,融,395 ,"1,471,904 ",,85.69%
844,骨,392 ,"1,472,296 ",,85.71%
845,控,392 ,"1,472,688 ",,85.74%
846,訓,391 ,"1,473,079 ",,85.76%
847,雨,390 ,"1,473,469 ",,85.78%
848,喝,388 ,"1,473,857 ",,85.80%
849,宣,387 ,"1,474,244 ",,85.83%
850,屋,386 ,"1,474,630 ",,85.85%
851,盤,385 ,"1,475,015 ",,85.87%
852,堅,384 ,"1,475,399 ",,85.89%
853,樹,384 ,"1,475,783 ",,85.92%
854,爆,380 ,"1,476,163 ",,85.94%
855,竟,380 ,"1,476,543 ",,85.96%
856,蓋,379 ,"1,476,922 ",,85.98%
857,衝,379 ,"1,477,301 ",,86.01%
858,夫,379 ,"1,477,680 ",,86.03%
859,鬆,378 ,"1,478,058 ",,86.05%
860,賴,377 ,"1,478,435 ",,86.07%
861,挑,376 ,"1,478,811 ",,86.09%
862,草,375 ,"1,479,186 ",,86.11%
863,執,375 ,"1,479,561 ",,86.14%
864,麵,373 ,"1,479,934 ",,86.16%
865,遭,373 ,"1,480,307 ",,86.18%
866,街,372 ,"1,480,679 ",,86.20%
867,擁,370 ,"1,481,049 ",,86.22%
868,疑,370 ,"1,481,419 ",,86.24%
869,舊,370 ,"1,481,789 ",,86.27%
870,療,370 ,"1,482,159 ",,86.29%
871,紙,368 ,"1,482,527 ",,86.31%
872,廠,368 ,"1,482,895 ",,86.33%
873,朝,367 ,"1,483,262 ",,86.35%
874,編,366 ,"1,483,628 ",,86.37%
875,尼,365 ,"1,483,993 ",,86.39%
876,～,364 ,"1,484,357 ",,86.42%
877,豐,363 ,"1,484,720 ",,86.44%
878,婚,363 ,"1,485,083 ",,86.46%
879,懷,362 ,"1,485,445 ",,86.48%
880,京,362 ,"1,485,807 ",,86.50%
881,貨,362 ,"1,486,169 ",,86.52%
882,夢,361 ,"1,486,530 ",,86.54%
883,射,360 ,"1,486,890 ",,86.56%
884,付,360 ,"1,487,250 ",,86.58%
885,潮,359 ,"1,487,609 ",,86.61%
886,露,359 ,"1,487,968 ",,86.63%
887,毛,358 ,"1,488,326 ",,86.65%
888,棒,358 ,"1,488,684 ",,86.67%
889,判,358 ,"1,489,042 ",,86.69%
890,楚,357 ,"1,489,399 ",,86.71%
891,織,356 ,"1,489,755 ",,86.73%
892,競,356 ,"1,490,111 ",,86.75%
893,威,355 ,"1,490,466 ",,86.77%
894,激,354 ,"1,490,820 ",,86.79%
895,穩,354 ,"1,491,174 ",,86.81%
896,衛,354 ,"1,491,528 ",,86.83%
897,兵,353 ,"1,491,881 ",,86.85%
898,域,352 ,"1,492,233 ",,86.87%
899,避,351 ,"1,492,584 ",,86.89%
900,豆,350 ,"1,492,934 ",,86.92%
901,靜,350 ,"1,493,284 ",,86.94%
902,呼,350 ,"1,493,634 ",,86.96%
903,宮,350 ,"1,493,984 ",,86.98%
904,範,349 ,"1,494,333 ",,87.00%
905,熟,349 ,"1,494,682 ",,87.02%
906,燈,349 ,"1,495,031 ",,87.04%
907,敗,348 ,"1,495,379 ",,87.06%
908,圓,346 ,"1,495,725 ",,87.08%
909,攻,346 ,"1,496,071 ",,87.10%
910,訪,346 ,"1,496,417 ",,87.12%
911,岸,345 ,"1,496,762 ",,87.14%
912,甜,344 ,"1,497,106 ",,87.16%
913,柯,344 ,"1,497,450 ",,87.18%
914,奶,343 ,"1,497,793 ",,87.20%
915,忙,343 ,"1,498,136 ",,87.22%
916,飲,342 ,"1,498,478 ",,87.24%
917,席,342 ,"1,498,820 ",,87.26%
918,貴,341 ,"1,499,161 ",,87.28%
919,武,341 ,"1,499,502 ",,87.30%
920,冰,340 ,"1,499,842 ",,87.32%
921,額,340 ,"1,500,182 ",,87.34%
922,售,339 ,"1,500,521 ",,87.36%
923,染,338 ,"1,500,859 ",,87.38%
924,蘇,338 ,"1,501,197 ",,87.40%
925,套,337 ,"1,501,534 ",,87.42%
926,迷,336 ,"1,501,870 ",,87.44%
927,雲,336 ,"1,502,206 ",,87.46%
928,勞,335 ,"1,502,541 ",,87.47%
929,偏,335 ,"1,502,876 ",,87.49%
930,樓,335 ,"1,503,211 ",,87.51%
931,靈,335 ,"1,503,546 ",,87.53%
932,臨,332 ,"1,503,878 ",,87.55%
933,軟,331 ,"1,504,209 ",,87.57%
934,幸,331 ,"1,504,540 ",,87.59%
935,浪,331 ,"1,504,871 ",,87.61%
936,恐,331 ,"1,505,202 ",,87.63%
937,普,331 ,"1,505,533 ",,87.65%
938,週,329 ,"1,505,862 ",,87.67%
939,藏,328 ,"1,506,190 ",,87.69%
940,蔡,328 ,"1,506,518 ",,87.71%
941,釋,327 ,"1,506,845 ",,87.73%
942,答,327 ,"1,507,172 ",,87.74%
943,雜,327 ,"1,507,499 ",,87.76%
944,散,325 ,"1,507,824 ",,87.78%
945,逐,325 ,"1,508,149 ",,87.80%
946,朱,325 ,"1,508,474 ",,87.82%
947,築,325 ,"1,508,799 ",,87.84%
948,燒,324 ,"1,509,123 ",,87.86%
949,署,324 ,"1,509,447 ",,87.88%
950,端,323 ,"1,509,770 ",,87.90%
951,倫,323 ,"1,510,093 ",,87.91%
952,貼,322 ,"1,510,415 ",,87.93%
953,句,322 ,"1,510,737 ",,87.95%
954,跳,321 ,"1,511,058 ",,87.97%
955,伊,321 ,"1,511,379 ",,87.99%
956,洪,321 ,"1,511,700 ",,88.01%
957,延,319 ,"1,512,019 ",,88.03%
958,困,319 ,"1,512,338 ",,88.04%
959,批,319 ,"1,512,657 ",,88.06%
960,啡,316 ,"1,512,973 ",,88.08%
961,幣,316 ,"1,513,289 ",,88.10%
962,河,314 ,"1,513,603 ",,88.12%
963,媒,313 ,"1,513,916 ",,88.14%
964,左,311 ,"1,514,227 ",,88.15%
965,宜,311 ,"1,514,538 ",,88.17%
966,針,310 ,"1,514,848 ",,88.19%
967,掌,309 ,"1,515,157 ",,88.21%
968,鼓,309 ,"1,515,466 ",,88.23%
969,巧,308 ,"1,515,774 ",,88.24%
970,驚,308 ,"1,516,082 ",,88.26%
971,慣,307 ,"1,516,389 ",,88.28%
972,守,307 ,"1,516,696 ",,88.30%
973,央,306 ,"1,517,002 ",,88.32%
974,良,306 ,"1,517,308 ",,88.33%
975,尋,306 ,"1,517,614 ",,88.35%
976,博,304 ,"1,517,918 ",,88.37%
977,冠,303 ,"1,518,221 ",,88.39%
978,航,302 ,"1,518,523 ",,88.40%
979,脂,300 ,"1,518,823 ",,88.42%
980,劃,300 ,"1,519,123 ",,88.44%
981,酸,299 ,"1,519,422 ",,88.46%
982,監,299 ,"1,519,721 ",,88.47%
983,述,298 ,"1,520,019 ",,88.49%
984,洗,298 ,"1,520,317 ",,88.51%
985,揮,298 ,"1,520,615 ",,88.53%
986,鏡,297 ,"1,520,912 ",,88.54%
987,旁,297 ,"1,521,209 ",,88.56%
988,介,297 ,"1,521,506 ",,88.58%
989,帝,296 ,"1,521,802 ",,88.60%
990,村,295 ,"1,522,097 ",,88.61%
991,繪,294 ,"1,522,391 ",,88.63%
992,田,294 ,"1,522,685 ",,88.65%
993,鞋,293 ,"1,522,978 ",,88.66%
994,急,293 ,"1,523,271 ",,88.68%
995,漫,293 ,"1,523,564 ",,88.70%
996,架,291 ,"1,523,855 ",,88.72%
997,藉,290 ,"1,524,145 ",,88.73%
998,盛,290 ,"1,524,435 ",,88.75%
999,飾,289 ,"1,524,724 ",,88.77%
1000,弱,289 ,"1,525,013 ",,88.78%
1001,罪,288 ,"1,525,301 ",,88.80%
1002,努,288 ,"1,525,589 ",,88.82%
1003,累,287 ,"1,525,876 ",,88.83%
1004,幕,287 ,"1,526,163 ",,88.85%
1005,餘,286 ,"1,526,449 ",,88.87%
1006,弟,286 ,"1,526,735 ",,88.88%
1007,濃,285 ,"1,527,020 ",,88.90%
1008,誰,285 ,"1,527,305 ",,88.92%
1009,陣,284 ,"1,527,589 ",,88.93%
1010,船,284 ,"1,527,873 ",,88.95%
1011,犯,283 ,"1,528,156 ",,88.97%
1012,啦,283 ,"1,528,439 ",,88.98%
1013,觸,282 ,"1,528,721 ",,89.00%
1014,伴,282 ,"1,529,003 ",,89.02%
1015,附,282 ,"1,529,285 ",,89.03%
1016,祖,282 ,"1,529,567 ",,89.05%
1017,聞,281 ,"1,529,848 ",,89.06%
1018,怪,280 ,"1,530,128 ",,89.08%
1019,隔,279 ,"1,530,407 ",,89.10%
1020,封,279 ,"1,530,686 ",,89.11%
1021,審,279 ,"1,530,965 ",,89.13%
1022,薪,279 ,"1,531,244 ",,89.15%
1023,毒,278 ,"1,531,522 ",,89.16%
1024,畢,278 ,"1,531,800 ",,89.18%
1025,夏,278 ,"1,532,078 ",,89.19%
1026,亂,277 ,"1,532,355 ",,89.21%
1027,桌,277 ,"1,532,632 ",,89.23%
1028,盟,277 ,"1,532,909 ",,89.24%
1029,尚,277 ,"1,533,186 ",,89.26%
1030,固,276 ,"1,533,462 ",,89.27%
1031,雅,276 ,"1,533,738 ",,89.29%
1032,複,275 ,"1,534,013 ",,89.31%
1033,雞,275 ,"1,534,288 ",,89.32%
1034,右,274 ,"1,534,562 ",,89.34%
1035,翻,274 ,"1,534,836 ",,89.35%
1036,零,273 ,"1,535,109 ",,89.37%
1037,謂,273 ,"1,535,382 ",,89.39%
1038,估,273 ,"1,535,655 ",,89.40%
1039,膚,272 ,"1,535,927 ",,89.42%
1040,壞,272 ,"1,536,199 ",,89.43%
1041,妹,272 ,"1,536,471 ",,89.45%
1042,睡,271 ,"1,536,742 ",,89.47%
1043,救,271 ,"1,537,013 ",,89.48%
1044,稅,271 ,"1,537,284 ",,89.50%
1045,輪,270 ,"1,537,554 ",,89.51%
1046,倍,270 ,"1,537,824 ",,89.53%
1047,湯,270 ,"1,538,094 ",,89.54%
1048,皇,269 ,"1,538,363 ",,89.56%
1049,距,268 ,"1,538,631 ",,89.58%
1050,柱,268 ,"1,538,899 ",,89.59%
1051,副,267 ,"1,539,166 ",,89.61%
1052,績,266 ,"1,539,432 ",,89.62%
1053,仔,265 ,"1,539,697 ",,89.64%
1054,賞,265 ,"1,539,962 ",,89.65%
1055,握,264 ,"1,540,226 ",,89.67%
1056,哲,263 ,"1,540,489 ",,89.68%
1057,烈,262 ,"1,540,751 ",,89.70%
1058,按,262 ,"1,541,013 ",,89.71%
1059,迎,262 ,"1,541,275 ",,89.73%
1060,懂,262 ,"1,541,537 ",,89.74%
1061,恩,262 ,"1,541,799 ",,89.76%
1062,緩,261 ,"1,542,060 ",,89.78%
1063,植,261 ,"1,542,321 ",,89.79%
1064,幅,261 ,"1,542,582 ",,89.81%
1065,杯,261 ,"1,542,843 ",,89.82%
1066,雷,261 ,"1,543,104 ",,89.84%
1067,硬,260 ,"1,543,364 ",,89.85%
1068,敢,260 ,"1,543,624 ",,89.87%
1069,漢,260 ,"1,543,884 ",,89.88%
1070,巨,260 ,"1,544,144 ",,89.90%
1071,醒,259 ,"1,544,403 ",,89.91%
1072,純,258 ,"1,544,661 ",,89.93%
1073,廳,258 ,"1,544,919 ",,89.94%
1074,危,258 ,"1,545,177 ",,89.96%
1075,呈,257 ,"1,545,434 ",,89.97%
1076,束,257 ,"1,545,691 ",,89.99%
1077,刺,256 ,"1,545,947 ",,90.00%
1078,麥,256 ,"1,546,203 ",,90.02%
1079,聖,256 ,"1,546,459 ",,90.03%
1080,患,255 ,"1,546,714 ",,90.05%
1081,抱,255 ,"1,546,969 ",,90.06%
1082,堂,255 ,"1,547,224 ",,90.08%
1083,聚,254 ,"1,547,478 ",,90.09%
1084,拜,254 ,"1,547,732 ",,90.11%
1085,邀,254 ,"1,547,986 ",,90.12%
1086,憶,253 ,"1,548,239 ",,90.13%
1087,擺,253 ,"1,548,492 ",,90.15%
1088,牙,252 ,"1,548,744 ",,90.16%
1089,奏,252 ,"1,548,996 ",,90.18%
1090,折,251 ,"1,549,247 ",,90.19%
1091,探,251 ,"1,549,498 ",,90.21%
1092,尤,250 ,"1,549,748 ",,90.22%
1093,耳,250 ,"1,549,998 ",,90.24%
1094,玉,250 ,"1,550,248 ",,90.25%
1095,縮,246 ,"1,550,494 ",,90.27%
1096,洞,246 ,"1,550,740 ",,90.28%
1097,頂,245 ,"1,550,985 ",,90.29%
1098,隻,245 ,"1,551,230 ",,90.31%
1099,誤,244 ,"1,551,474 ",,90.32%
1100,損,244 ,"1,551,718 ",,90.34%
1101,私,244 ,"1,551,962 ",,90.35%
1102,棄,243 ,"1,552,205 ",,90.37%
1103,甲,242 ,"1,552,447 ",,90.38%
1104,革,242 ,"1,552,689 ",,90.39%
1105,韓,242 ,"1,552,931 ",,90.41%
1106,索,240 ,"1,553,171 ",,90.42%
1107,搶,240 ,"1,553,411 ",,90.44%
1108,森,240 ,"1,553,651 ",,90.45%
1109,伸,238 ,"1,553,889 ",,90.46%
1110,泡,238 ,"1,554,127 ",,90.48%
1111,既,238 ,"1,554,365 ",,90.49%
1112,江,238 ,"1,554,603 ",,90.51%
1113,啟,237 ,"1,554,840 ",,90.52%
1114,序,237 ,"1,555,077 ",,90.53%
1115,遺,237 ,"1,555,314 ",,90.55%
1116,竹,237 ,"1,555,551 ",,90.56%
1117,章,236 ,"1,555,787 ",,90.57%
1118,圈,236 ,"1,556,023 ",,90.59%
1119,尊,236 ,"1,556,259 ",,90.60%
1120,琴,236 ,"1,556,495 ",,90.62%
1121,暖,235 ,"1,556,730 ",,90.63%
1122,腿,235 ,"1,556,965 ",,90.64%
1123,紛,235 ,"1,557,200 ",,90.66%
1124,訂,235 ,"1,557,435 ",,90.67%
1125,煮,234 ,"1,557,669 ",,90.68%
1126,勇,234 ,"1,557,903 ",,90.70%
1127,醬,234 ,"1,558,137 ",,90.71%
1128,宗,234 ,"1,558,371 ",,90.72%
1129,詩,234 ,"1,558,605 ",,90.74%
1130,吳,234 ,"1,558,839 ",,90.75%
1131,顏,233 ,"1,559,072 ",,90.77%
1132,授,233 ,"1,559,305 ",,90.78%
1133,脫,232 ,"1,559,537 ",,90.79%
1134,鍵,232 ,"1,559,769 ",,90.81%
1135,厚,232 ,"1,560,001 ",,90.82%
1136,庫,232 ,"1,560,233 ",,90.83%
1137,沉,232 ,"1,560,465 ",,90.85%
1138,瑞,230 ,"1,560,695 ",,90.86%
1139,省,229 ,"1,560,924 ",,90.87%
1140,刷,228 ,"1,561,152 ",,90.89%
1141,液,228 ,"1,561,380 ",,90.90%
1142,勵,227 ,"1,561,607 ",,90.91%
1143,滑,227 ,"1,561,834 ",,90.93%
1144,招,226 ,"1,562,060 ",,90.94%
1145,替,225 ,"1,562,285 ",,90.95%
1146,舒,225 ,"1,562,510 ",,90.97%
1147,鍋,225 ,"1,562,735 ",,90.98%
1148,符,225 ,"1,562,960 ",,90.99%
1149,炸,224 ,"1,563,184 ",,91.01%
1150,帳,224 ,"1,563,408 ",,91.02%
1151,暴,223 ,"1,563,631 ",,91.03%
1152,頓,223 ,"1,563,854 ",,91.04%
1153,默,223 ,"1,564,077 ",,91.06%
1154,震,223 ,"1,564,300 ",,91.07%
1155,艦,223 ,"1,564,523 ",,91.08%
1156,輸,222 ,"1,564,745 ",,91.10%
